verbose,total_opt_steps,N_epoch,N_E_traj,add_history,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,learning_rate,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,N_E_samp,loss_train,loss_test,reward,runtime,alg,env_id,class_test,w_max,w_min,w_ESS,final
0,1800000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.04018012806773186,0.06040079891681671,21.0,5.941242055098216,BC,PongNoFrameskip-v4,0.021367261186242104,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.02624312229454517,0.03998976573348045,21.0,7.935354765256246,BC,PongNoFrameskip-v4,0.014183965511620043,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.02624312229454517,0.03998976573348045,21.0,9.944175167878466,BC,PongNoFrameskip-v4,0.014183965511620043,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.13865751028060913,0.14128237962722778,11.592,12.096683303515114,BC,PongNoFrameskip-v4,0.05089182406663895,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.050118587911129005,0.0527678057551384,21.0,25.58120125134786,BC,PongNoFrameskip-v4,0.015279722400009632,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03366760164499283,0.036981835961341865,21.0,38.855214937527975,BC,PongNoFrameskip-v4,0.012844706885516644,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.030792465433478355,0.035303410142660134,21.0,52.10043662389119,BC,PongNoFrameskip-v4,0.010835818946361542,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.024709636345505714,0.02840378880500793,21.0,54.37011229197184,BC,PongNoFrameskip-v4,0.00882693100720644,1.0,1.0,205278.0,True
0,600000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.04877902567386627,0.8968623280525208,-21.0,0.9803341150283812,BC,PongNoFrameskip-v4,0.12631642818450928,1.0,1.0,1640.0,False
0,1200000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.004688131622970104,1.1913474798202517,-21.0,1.9812415083249408,BC,PongNoFrameskip-v4,0.12028976529836655,1.0,1.0,1640.0,False
0,1800000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.002297367434948683,1.2694272994995115,-21.0,2.9817326505978903,BC,PongNoFrameskip-v4,0.11779387295246126,1.0,1.0,1640.0,False
0,2400000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0019689316395670176,1.3495734930038452,-21.0,3.9866931517918895,BC,PongNoFrameskip-v4,0.11694162338972093,1.0,1.0,1640.0,False
0,3000000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0018329044105485077,1.3587374687194824,-4.2,5.632693123817444,BC,PongNoFrameskip-v4,0.11292384564876555,1.0,1.0,1640.0,True
0,600000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.14113064110279086,0.16427865624427795,6.0,1.7325032512346903,BC,PongNoFrameskip-v4,0.06324952840805054,1.0,1.0,9859.0,False
0,1200000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.06310079246759415,0.07963989675045012,21.0,3.3160715540250143,BC,PongNoFrameskip-v4,0.025689413771033287,1.0,1.0,9859.0,False
0,1800000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.048291586339473724,0.06398965418338776,21.0,4.888113534450531,BC,PongNoFrameskip-v4,0.019419249147176743,1.0,1.0,9859.0,False
0,2400000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.033458583056926734,0.04705111309885979,21.0,6.460758570830027,BC,PongNoFrameskip-v4,0.014001339673995972,1.0,1.0,9859.0,False
0,3000000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.02298709936439991,0.033604517579078674,21.0,8.434425298372902,BC,PongNoFrameskip-v4,0.010287940502166748,1.0,1.0,9859.0,True
0,600000,10,10,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.11947321146726607,0.1478394865989685,21.0,1.9945127487182617,BC,PongNoFrameskip-v4,0.05113532766699791,1.0,1.0,16433.999999999996,False
0,1200000,10,10,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.04728604480624199,0.06820914149284363,21.0,3.99160385131836,BC,PongNoFrameskip-v4,0.02215864136815071,1.0,1.0,16433.999999999996,False
0,1800000,10,10,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.029924605041742325,0.04504935443401337,21.0,5.972651743888855,BC,PongNoFrameskip-v4,0.013453461229801178,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.0270491261035204,0.04235449060797691,21.0,7.948268802960714,BC,PongNoFrameskip-v4,0.01290558185428381,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.020304549485445026,0.03411893919110298,21.0,9.941189328829447,BC,PongNoFrameskip-v4,0.010470566339790821,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.16265477240085602,0.1668301224708557,10.264,16.119590524832407,BC,PongNoFrameskip-v4,0.06257990002632141,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.06993487477302551,0.07396043837070465,21.0,29.54073340495427,BC,PongNoFrameskip-v4,0.02587204053997993,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.046522356569767,0.05126083642244339,21.0,42.76628825267156,BC,PongNoFrameskip-v4,0.017227735370397568,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03646736964583397,0.042697664350271225,21.0,56.068087677160904,BC,PongNoFrameskip-v4,0.01296645775437355,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.029879197478294376,0.03624207153916359,21.0,58.35360507567725,BC,PongNoFrameskip-v4,0.011322822421789171,1.0,1.0,205278.0,True
0,600000,10,1,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0889405757188797,0.7457942366600037,-21.0,0.9745781739552816,BC,PongNoFrameskip-v4,0.14007426798343658,1.0,1.0,1640.0,False
0,1200000,10,1,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.007960054092109203,1.29568350315094,-21.0,1.963647945721944,BC,PongNoFrameskip-v4,0.11962013691663742,1.0,1.0,1640.0,False
0,1800000,10,1,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.010959385894238949,1.3011988401412964,-21.0,2.9638240138689675,BC,PongNoFrameskip-v4,0.12333353608846664,1.0,1.0,1640.0,False
0,2400000,10,1,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.01878524012863636,1.257919430732727,-21.0,3.9708820343017583,BC,PongNoFrameskip-v4,0.12400316447019576,1.0,1.0,1640.0,False
0,3000000,10,1,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.002685193670913577,1.28433096408844,-8.4,5.592569696903229,BC,PongNoFrameskip-v4,0.1159067377448082,1.0,1.0,1640.0,True
0,600000,10,6,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.19366735219955444,0.214068666100502,-0.3333333333333333,1.5486287434895831,BC,PongNoFrameskip-v4,0.07810312509536743,1.0,1.0,9859.0,False
0,1200000,10,6,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.06993211805820465,0.08926782757043839,21.0,3.1362405260403947,BC,PongNoFrameskip-v4,0.03037681803107262,1.0,1.0,9859.0,False
0,1800000,10,6,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.05045047774910927,0.06939154863357544,21.0,4.7039188027381895,BC,PongNoFrameskip-v4,0.024106653407216072,1.0,1.0,9859.0,False
0,2400000,10,6,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.032307799905538566,0.048364583402872086,21.0,6.273960781097412,BC,PongNoFrameskip-v4,0.013392585329711435,1.0,1.0,9859.0,False
0,3000000,10,6,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.02738326601684093,0.043208859860897064,21.0,8.255046359697978,BC,PongNoFrameskip-v4,0.013392585329711435,1.0,1.0,9859.0,True
0,600000,10,10,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.17696934938430786,0.21494537591934204,8.4,1.834051994482676,BC,PongNoFrameskip-v4,0.08096426725387572,1.0,1.0,16433.999999999996,False
0,1200000,10,10,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.07125962525606155,0.09598580002784728,21.0,3.820803340276082,BC,PongNoFrameskip-v4,0.03287271037697792,1.0,1.0,16433.999999999996,False
0,1800000,10,10,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.0417330339550972,0.05997395887970925,21.0,5.8066043853759775,BC,PongNoFrameskip-v4,0.020332379266619682,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.030585629865527163,0.04771549999713898,21.0,7.791097863515217,BC,PongNoFrameskip-v4,0.015462348237633703,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.027540307492017743,0.043170325458049774,21.0,9.808547639846802,BC,PongNoFrameskip-v4,0.013757837936282158,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.21657632291316986,0.2209326773881912,10.248,11.796727414925892,BC,PongNoFrameskip-v4,0.0838862881064415,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.08667376637458801,0.09246949106454848,21.0,25.27917356888453,BC,PongNoFrameskip-v4,0.03348146378993988,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.04868529736995697,0.05466892942786217,21.0,38.767043709754944,BC,PongNoFrameskip-v4,0.017897363752126694,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03730765730142594,0.0426393486559391,21.0,51.92031387885411,BC,PongNoFrameskip-v4,0.015523224137723448,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,8.0,8.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03135419636964798,0.0363033302128315,21.0,54.17702430486679,BC,PongNoFrameskip-v4,0.011383697390556335,1.0,1.0,205278.0,True
0,600000,10,1,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.08330487459897995,0.9182090163230896,-6.0,1.0323710481325783,BC,PongNoFrameskip-v4,0.13928288221359253,1.0,1.0,1640.0,False
0,1200000,10,1,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.024310236796736717,1.0603153705596924,-6.0,2.080624790986379,BC,PongNoFrameskip-v4,0.11955926567316055,1.0,1.0,1640.0,False
0,1800000,10,1,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0022655962966382504,1.300188422203064,-21.0,3.0574857036272687,BC,PongNoFrameskip-v4,0.11468923091888428,1.0,1.0,1640.0,False
0,2400000,10,1,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0019074276788160203,1.3891754150390625,-6.0,4.1164192358652745,BC,PongNoFrameskip-v4,0.11511535942554475,1.0,1.0,1640.0,False
0,3000000,10,1,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0017506323056295516,1.4611146450042725,4.2,5.879430023829143,BC,PongNoFrameskip-v4,0.11541973799467088,1.0,1.0,1640.0,True
0,600000,10,6,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.18787437677383426,0.20856139063835144,-17.666666666666668,1.3197458942731222,BC,PongNoFrameskip-v4,0.0806598886847496,1.0,1.0,9859.0,False
0,1200000,10,6,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.07033799588680267,0.08353430032730103,21.0,2.895676879088084,BC,PongNoFrameskip-v4,0.02867230772972107,1.0,1.0,9859.0,False
0,1800000,10,6,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.04459727928042412,0.05589683726429938,21.0,4.452518347899119,BC,PongNoFrameskip-v4,0.02021062932908535,1.0,1.0,9859.0,False
0,2400000,10,6,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.032825835049152374,0.0428115539252758,21.0,6.003143334388733,BC,PongNoFrameskip-v4,0.013514336198568344,1.0,1.0,9859.0,False
0,3000000,10,6,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.028260385617613792,0.037325140088796616,21.0,7.968093915780384,BC,PongNoFrameskip-v4,0.011261946521699429,1.0,1.0,9859.0,True
0,600000,10,10,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.17260804772377014,0.2073526829481125,8.4,1.8036617000897728,BC,PongNoFrameskip-v4,0.08285140246152878,1.0,1.0,16433.999999999996,False
0,1200000,10,10,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.06221020966768265,0.0896650105714798,21.0,3.805800374348958,BC,PongNoFrameskip-v4,0.032629206776618964,1.0,1.0,16433.999999999996,False
0,1800000,10,10,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.04598679766058922,0.06834408640861511,21.0,5.777126145362854,BC,PongNoFrameskip-v4,0.023558774963021282,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.03968001157045365,0.059761431068181985,21.0,7.7478345433870945,BC,PongNoFrameskip-v4,0.01923662237823009,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.027073847129940987,0.041334234178066254,21.0,9.729686113198598,BC,PongNoFrameskip-v4,0.012844706885516644,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.17070132493972778,0.17409364879131314,12.264,12.137387176354729,BC,PongNoFrameskip-v4,0.06732817739248276,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.08074405789375305,0.08522668480873108,21.0,25.627810863653817,BC,PongNoFrameskip-v4,0.031168198212981224,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.05617289990186691,0.06254648417234421,21.0,39.05003904898961,BC,PongNoFrameskip-v4,0.021793389692902558,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.035835329443216324,0.04195592179894447,21.0,52.18129695653916,BC,PongNoFrameskip-v4,0.013818712905049324,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,9.0,9.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.026078196242451668,0.03111041523516178,21.0,54.42996031045914,BC,PongNoFrameskip-v4,0.00980093702673912,1.0,1.0,205278.0,True
0,500000,5,1,False,1,,1.0,False,my_RL_experts,,False,True,linear,poly 2,0.01,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1645.0,1.824799656867981,1.8246721029281616,-20.5,0.14268215497334802,Random,PongNoFrameskip-v4,0.829262375831604,1.0,1.0,1645.0000000000002,True
0,500000,5,6,False,1,,1.0,False,my_RL_experts,,False,True,linear,poly 2,0.01,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9855.0,1.823182821273804,1.8249242305755613,-20.3,0.14777772823969526,Random,PongNoFrameskip-v4,0.833343505859375,1.0,1.0,9855.0,True
0,500000,5,10,False,1,,1.0,False,my_RL_experts,,False,True,linear,poly 2,0.01,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16428.0,1.8233051300048828,1.8292177915573118,-20.5,0.14342747926712035,Random,PongNoFrameskip-v4,0.8315770030021667,1.0,1.0,16427.999999999996,True
0,500000,5,125,False,1,,1.0,False,my_RL_experts,,False,True,linear,poly 2,0.01,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205290.0,1.825771927833557,1.8234622478485107,-20.2,0.16389407316843668,Random,PongNoFrameskip-v4,0.8298105597496033,1.0,1.0,205290.0,True
